Скважина;Дата;Дебит жидкости, м3/сут;Дебит нефти, т/сут;Приёмистость, м3/сут;Забойное давление (ТР), атм
1026;21.04.2023;119.97;99.347157;0;74.72993258522015
1026;21.05.2023;104.68;87.570054;0;65.22730544668258
1026;21.06.2023;75.9;62.85279;0;55.31923511116108
1026;21.07.2023;58.79;46.0014113;0;46.93831316144822
1026;21.08.2023;39.04;29.360032;0;41.11622876505464
1026;21.09.2023;29.53;24.2042645;0;37.66148970281917
1026;21.10.2023;18.27;14.6662425;0;34.98142397612474
1026;21.11.2023;6.33;4.920942;0;32.656120114185875
1026;21.12.2023;4.04;3.1406959999999997;0;30.51815184127181
1026;21.01.2024;4;3.1096000000000004;0;30.32885118801506
1026;21.02.2024;4;3.1096000000000004;0;32.98126489687441
1026;21.03.2024;2;1.5548000000000002;0;33.189023337901666
1026;21.04.2024;2;1.5548000000000002;0;33.15933775594184
1026;21.05.2024;10;7.774;0;35.44471084813847
1026;21.07.2024;0;0;38.35;445.909681946535
1026;21.08.2024;0;0;101.96;445.175268420621
1026;21.09.2024;0;0;160;439.695478243437
1026;21.10.2024;0;0;168;438.2929068092501
1026;21.11.2024;0;0;142.46;438.86929755240607
1026;21.12.2024;0;0;129.8;439.12451274445704
1026;21.01.2025;0;0;119.37;439.31945626329
1026;21.02.2025;0;0;233.06;438.98493794131105
1026;21.03.2025;0;0;293.85;446.909178840737
1026;21.04.2025;0;0;173.37;450.8008195283341
1026;21.05.2025;0;0;171.04;450.85841451382703
1026;21.06.2025;0;0;122.77;451.898109455433
1026;21.07.2025;0;0;115;452.037840564493
1026;21.08.2025;0;0;41.54;450.94327724455405
1026;21.09.2025;0;0;126.45;439.69417277177905
1026;21.10.2025;0;0;128.32;443.70307424777
1026;21.11.2025;0;0;166.5;442.87875718058905
1026;21.12.2025;0;0;166.44;438.83595539361505
1026;21.01.2026;0;0;167.82;442.846980535875
1026;21.02.2026;0;0;176.21;430.508871222382
1026;21.03.2026;0;0;56.06;419.476253228426
1026;21.04.2026;0;0;59.25;435.61743306519804
1026;21.05.2026;0;0;45.72;417.54722053262606
1026;21.06.2026;0;0;150.68;436.16529397869607
1027;21.05.2023;103.88;86.900814;0;117.676028537863
1027;21.06.2023;94.92;78.603252;0;97.44310592127222
1027;21.07.2023;83.85000000000001;69.436185;0;83.40666334284863
1027;21.08.2023;63.13;52.1712633;0;85.20232540454963
1027;21.09.2023;65.87;44.689534435;0;53.7
1027;21.10.2023;46.92;4.417711545;0;30.60733667907276
1027;21.11.2023;12.11;6.9404983375;0;31.024750125373867
1027;21.12.2023;13.82;10.13875278;0;30.49349985860058
1027;21.01.2024;17.59;12.76778945;0;33.59017695112376
1027;21.02.2024;17.07;9.9346333125;0;33.0487346798042
1027;21.03.2024;14.62;8.5118371;0;37.14379404867144
1028;21.06.2023;99.42;80.649504;0;61.93203552944756
1028;21.07.2023;82.52;68.334812;0;50.99132147861739
1028;21.08.2023;61.54;51.3772844;0;103.45291016519
1028;21.09.2023;50.97;41.99290875;0;46.5
1028;21.10.2023;49.21;40.3349765;0;62.953425712337975
1028;21.11.2023;53.64;44.3739582;0;69.4
1028;21.12.2023;58.49;49.102793675;0;66.11455190186425
1028;21.01.2024;59.85;47.538855;0;66.41118456661744
1028;21.02.2024;56.96;47.6017568;0;35.36880142660183
1028;21.03.2024;57.83;47.15602775;0;35.43822387166388
1028;21.04.2024;54.63;44.54666775;0;35.62748990251416
1028;21.05.2024;57.69;41.11410537;0;65.58600372212452
1028;21.06.2024;55.96;45.394752;0;61.59210373871039
1028;21.07.2024;55.27;45.769087;0;60.86601494371542
1028;21.08.2024;57.88;47.5391592;0;57.06622507667699
1028;21.09.2024;60.95;50.42119225;0;56.060729815966745
1028;21.10.2024;62.32;50.02738;0;58.10312909514702
1028;21.11.2024;74.97;60.1821675;0;55.05514187083236
1028;21.12.2024;73.43;59.566416;0;55.095161483604414
1028;21.01.2025;73.64;57.247736;0;54.77560738849669
1028;21.02.2025;76.60000000000001;62.202647;0;54.18389465693487
1028;21.03.2025;87.93;72.9634347;0;55.520371227603995
1028;21.04.2025;87.5;72.606625;0;54.24995072713635
1028;21.05.2025;87.79;72.8472641;0;54.23141600565444
1028;21.06.2025;103.85;65.90269075;0;95.6
1028;21.07.2025;114.11;74.10103707500001;0;94
1028;21.08.2025;115.79;68.8811552;0;37.764853795799816
1028;21.09.2025;120.10000000000001;62.683931115;0;44.05918821150827
1028;21.10.2025;121.77;75.9369897;0;20.364651025790348
1028;21.11.2025;121.34;60.5965893;0;20.967770302641338
1028;21.12.2025;128.07;70.3424475;0;20.651008385840587
1028;21.01.2026;130.6;56.20813081;0;22.31005342669671
1028;21.02.2026;130.65;56.2296500025;0;22.309916523802286
1028;21.03.2026;136.59;58.786130071500004;0;22.26073041207197
1028;21.04.2026;133.677;49.362237405;0;22.62637498864924
1028;21.05.2026;111.06;40.5413424;0;26.80525530838784
1028;21.06.2026;116.298;46.1877507;0;22.21932763498707
1034;21.05.2025;9.32;1.5317653;0;73.95446327623792
1034;21.06.2025;7.59;0.23730135;0;74.35062712775094
1034;21.07.2025;5.76;0.3261024;0;75.04346386336019
1034;21.08.2025;5.76;0.3261024;0;75.04346386336019
1034;21.09.2025;5.76;0.3261024;0;75.04346386336019
1034;21.10.2025;5.76;0.3261024;0;75.04346386336019
1034;21.11.2025;5.76;0.3261024;0;75.04346386336019
1034;21.01.2026;5.76;0.3261024;0;0
1073;21.03.2025;90.91;17.13062585;0;145.479175917702
1073;21.04.2025;88.15;12.0668535;0;139.86974867177398
1073;21.05.2025;73.13;11.43204725;0;131.256292844553
1073;21.06.2025;105;4.436249999999999;0;128.990835447394
1073;21.07.2025;178.8;8.007558;0;93.3405177011587
1073;21.08.2025;159.6;3.9109979999999998;0;37.40840621603715
1073;21.09.2025;160;4.4616;0;42.62224863624324
1073;21.10.2025;159;3.627585;0;39.987306399814386
1073;21.11.2025;165.36;3.7726884;0;36.35133381924159
1073;21.12.2025;152.70000000000002;6.193512;0;33.978335093361615
1073;21.01.2026;152.28;6.1764768;0;35.29139851353918
1073;21.02.2026;143.88;11.3068098;0;33.8259989666196
1073;21.03.2026;127.44;3.9844116;0;36.565475171841186
1073;21.04.2026;131.511;5.000705775;0;36.792698223615304
1073;21.05.2026;126.867;4.824117675;0;36.25413374606133
1073;21.06.2026;136.047;4.943267745;0;35.08404344483272
1088;21.11.2021;44.6;5.0086023;0;29.720028842492088
1088;21.12.2021;36.6;11.3935068;0;28.30314872251841
1088;21.01.2022;28.8;8.663616;0;28.3248732148023
1088;21.02.2022;24.4;7.772986;0;29.28502342399296
1088;21.03.2022;25.2;7.218666;0;30.3494036459828
1088;21.05.2022;0;0;0;0
1088;21.06.2022;0;0;122.735;424.8230928263381
1088;21.07.2022;0;0;149.6;424.1781108943781
1088;21.08.2022;0;0;86.35000000000001;425.519541466146
1088;21.09.2022;0;0;125.25;424.767387139217
1088;21.10.2022;0;0;151.83;419.06652718379905
1088;21.11.2022;0;0;140.54;414.302215678615
1088;21.12.2022;0;0;213.528;402.719249710663
1088;21.01.2023;0;0;204.152;402.988253185844
1088;21.02.2023;0;0;205.872;402.939707327726
1088;21.03.2023;0;0;217.36;407.656601526571
1088;21.04.2023;0;0;332.232;398.394224772272
1088;21.05.2023;0;0;322.896;398.79580126452106
1088;21.06.2023;0;0;98.4;397.19175452437105
1088;21.07.2023;0;0;104.8;428.4167169811611
1088;21.08.2023;0;0;104.8;428.4167169811611
1088;21.10.2023;0;0;40;429.16801271659
1088;21.11.2023;0;0;18.432;429.289273201147
1088;21.12.2023;0;0;36.096;429.19511332796105
1088;21.01.2024;0;0;37.368;425.73709405383505
1088;21.02.2024;0;0;36.536;425.742700152298
1088;21.03.2024;0;0;36.088;425.74565937213305
1088;21.04.2024;0;0;24.528;425.812019502208
1088;21.05.2024;0;0;54.536;425.600411182015
1088;21.06.2024;0;0;106.312;432.02715752341305
1088;21.07.2024;0;0;128.12;431.651408772434
1088;21.08.2024;0;0;57.672;432.64730838624206
1088;21.09.2024;0;0;64.336;432.580570168476
1088;21.10.2024;0;0;54.656000000000006;444.809724156466
1088;21.11.2024;0;0;53.904;444.81658692250903
1088;21.12.2024;0;0;50.32;432.714009992795
1088;21.01.2025;0;0;45.944;432.750211587321
1088;21.02.2025;0;0;48;432.73353085499406
1088;21.03.2025;0;0;55.016000000000005;436.716483257816
1088;21.04.2025;0;0;58.632000000000005;436.68227649751105
1088;21.05.2025;0;0;47.688;436.780367478051
1088;21.06.2025;0;0;50.56;449.903395600083
1088;21.07.2025;0;0;42.832;422.66574919660707
1088;21.08.2025;0;0;47.008;422.63310063338105
1088;21.09.2025;0;0;42.592;417.61438916120903
1088;21.10.2025;0;0;42.328;417.61636140723505
1088;21.11.2025;0;0;65.872;417.403000274829
1088;21.12.2025;0;0;64.96000000000001;411.35001141058405
1088;21.01.2026;0;0;25.568;417.7213166945511
1088;21.02.2026;0;0;66.648;409.31144172609703
1088;21.03.2026;0;0;63.76;407.32137112208403
1088;21.04.2026;0;0;69.968;413.31644983061403
1088;21.05.2026;0;0;58.392;394.24448302623307
1088;21.06.2026;0;0;72.34400000000001;394.097369853095
1093;21.05.2021;43.8;14.989455;0;108.273832146742
1093;21.06.2021;57.96;21.5005518;0;21.72616068217789
1093;21.07.2021;44.88;17.69515176;0;26.803683750141
1093;21.08.2021;38.2;23.369996;0;55.39676842415806
1093;21.09.2021;28;17.129839999999998;0;32.35806342728175
1093;21.10.2021;34.800000000000004;7.998431999999999;0;26.287933435636788
1093;21.11.2021;25.4;11.6715794;0;25.472910038971097
1093;21.12.2021;21;7.435155;0;25.44502309042897
1093;21.01.2022;19.6;8.3124678;0;23.99884225605048
1093;21.02.2022;19.4;8.52436;0;24.5078211003936
1093;21.03.2022;13.8;6.6001259999999995;0;12.666163442041968
1093;21.05.2022;0;0;52.395;0
1093;21.06.2022;0;0;108.015;433.857478960465
1093;21.07.2022;0;0;106.88;433.877023061548
1093;21.08.2022;0;0;81.425;434.268927304114
1093;21.09.2022;0;0;141.5;425.115384124116
1093;21.10.2022;0;0;165.19;419.508539700878
1093;21.11.2022;0;0;151.16500000000002;414.7925228131
1093;21.12.2022;0;0;137.14;404.99965616017806
1093;21.01.2023;0;0;141.39;404.90845970994
1093;21.02.2023;0;0;140.33;404.93143088137305
1093;21.03.2023;0;0;125.62;409.275692844379
1093;21.04.2023;0;0;151.07500000000002;406.71199069067103
1093;21.05.2023;0;0;147.32500000000002;406.7974354542801
1093;21.06.2023;0;0;200;429.67838108528406
1093;21.07.2023;0;0;119.98;431.61875724095006
1093;21.08.2023;0;0;115.97;431.693520200072
1093;21.09.2023;0;0;112.98;431.7478500831361
1093;21.10.2023;0;0;99.665;425.9094154330021
1093;21.11.2023;0;0;112.285;425.6948115542681
1093;21.12.2023;0;0;100.89;425.889536614782
1093;21.01.2024;0;0;119.91;422.11101147132206
1093;21.02.2024;0;0;120.465;422.10061649550903
1093;21.03.2024;0;0;62.5;422.960897926923
1093;21.04.2024;0;0;58.755;423.000484440315
1093;21.05.2024;0;0;82.35000000000001;422.718141725267
1093;21.06.2024;0;0;87.04;432.76106681245903
1093;21.07.2024;0;0;87.5;432.75448881135304
1093;21.08.2024;0;0;10.325;433.432597719651
1093;21.09.2024;0;0;23.09;441.169315133888
1093;21.10.2024;0;0;22.54;441.17201291330207
1093;21.11.2024;0;0;22.49;441.1722544185501
1093;21.12.2024;0;0;19.46;433.400112645196
1093;21.01.2025;0;0;23.375;433.381872227109
1093;21.02.2025;0;0;62.5;433.06950948198505
1093;21.03.2025;0;0;75.655;436.958812067384
1093;21.04.2025;0;0;67.39;437.05903149426103
1093;21.05.2025;0;0;63.405;437.103923793772
1093;21.06.2025;0;0;63.315000000000005;450.25223083112303
1093;21.07.2025;0;0;55.72;424.04182963448704
1093;21.08.2025;0;0;63.315000000000005;423.9627422674251
1093;21.09.2025;0;0;75.76;417.75174841143604
1093;21.10.2025;0;0;86.83500000000001;417.60272753020104
1093;21.11.2025;0;0;83.11500000000001;417.654667824175
1093;21.12.2025;0;0;45.915;412.004702521326
1093;21.01.2026;0;0;45.285000000000004;418.072910581896
1093;21.02.2026;0;0;25;411.137711600368
1093;21.03.2026;0;0;19.05;408.13488518044505
1093;21.04.2026;0;0;18.5;414.199541254113
1093;21.05.2026;0;0;15;401.07923787278503
1093;21.06.2026;0;0;20;392.979666177922
1094;21.08.2021;160;44.999968;0;266.5968568500011
1094;21.09.2021;153;126.6993;0;206.041303128289
1094;21.10.2021;147;122.97285;0;187.153083541972
1094;21.11.2021;129;102.24669;0;164.96770997714
1094;21.12.2021;114.4;96.4069964;0;152.78101089088
1094;21.01.2022;108.6;89.93166;0;138.86044711179198
1094;21.02.2022;91.8;74.46816;0;129.417391698909
1094;21.03.2022;86.4;71.54784;0;118.274117690598
1094;21.04.2022;79.8;66.08238;0;114.000723405729
1094;21.05.2022;69;57.72195;0;115.369630837572
1094;21.06.2022;116.4;96.39084;0;110.668362516837
1094;21.07.2022;122.8;101.69068;0;106.504119221556
1094;21.08.2022;123;101.8563;0;102.799809597938
1094;21.09.2022;141;115.57065;0;96.37445384004378
1094;21.10.2022;141;115.57065;0;90.20538972889268
1094;21.11.2022;138.6;113.60349;0;85.82969443334089
1094;21.12.2022;138;113.1117;0;82.59222138906682
1094;21.01.2023;140.20000000000002;102.1558187;0;79.68634730679328
1094;21.02.2023;140.70000000000002;103.9825059;0;75.42199120878516
1094;21.03.2023;146;105.308632;0;71.99711547272108
1094;21.04.2023;141;98.866521;0;69.27117842352695
1094;21.05.2023;141;98.866521;0;67.78113916344337
1094;21.06.2023;138.6;62.3765142;0;65.86985665961227
1094;21.07.2023;136.5;76.04531025;0;60.24568189306279
1094;21.08.2023;130;95.30586;0;51.68903922098015
1094;21.09.2023;129.8;72.6855987;0;45.49321992550953
1094;21.10.2023;109;48.6774925;0;45.29623631291571
1094;21.11.2023;123.8;45.59470435;0;41.08390037181369
1094;21.12.2023;115.4;59.6974586;0;38.69941373440271
1094;21.01.2024;114.6;60.135777;0;37.08947568678986
1094;21.02.2024;115.8;28.8954003;0;36.37500942363815
1094;21.03.2024;119.2;36.915346;0;35.21648951313583
1094;21.04.2024;118.8;26.3714022;0;35.83756583598539
1094;21.05.2024;114.8;28.956291;0;34.766143764737016
1094;21.06.2024;114;34.293479999999995;0;22.65530651296818
1094;21.07.2024;127.4;29.3462078;0;22.805402703120983
1094;21.08.2024;123.6;15.1336458;0;23.09076352419664
1094;21.09.2024;124.6;20.5414937;0;16.041267002949358
1094;21.10.2024;125.4;23.31186;0;15.527455964051
1094;21.11.2024;125.4;17.166006;0;16.7391552881044
1094;21.12.2024;124.8;17.822063999999997;0;16.60201513514532
1094;21.01.2025;123;21.722415;0;15.81017774336214
1094;21.02.2025;124.2;21.514545;0;15.846721476625218
1094;21.03.2025;117;31.142474999999997;0;14.297755652203328
1094;21.04.2025;114;38.05035;0;13.56642475516968
1094;21.05.2025;113.6;20.542288;0;15.973724508347878
1094;21.06.2025;127.2;23.216544;0;15.55306546468931
1094;21.07.2025;126;39.81978;0;13.48406582463565
1094;21.08.2025;121.2;23.145564;0;15.52584247234635
1094;21.09.2025;116;23.13272;0;15.51015257743131
1094;21.10.2025;117.60000000000001;33.985223999999995;0;29.535330468798747
1094;21.11.2025;116.8;27.536184;0;30.886992312775288
1094;21.12.2025;121.2;39.42939;0;28.56747684928141
1094;21.01.2026;119.60000000000001;35.775948;0;29.203617457541426
1094;21.02.2026;119.60000000000001;35.775948;0;29.203617457541426
1094;21.03.2026;118;51.05152;0;26.664470555368137
1094;21.04.2026;116.06800000000001;27.36361134;0;30.91524996926485
1094;21.05.2026;113.92;33.4993152;0;29.60048403907677
1094;21.06.2026;114.504;40.92773724;0;28.23224564998215
1095;21.10.2021;206;167.1072;0;179.174972617908
1095;21.11.2021;188;153.14104;0;158.755402720846
1095;21.12.2021;173.70000000000002;143.84097;0;145.42979114207898
1095;21.01.2022;194.4;159.33996;0;94.79904433136171
1095;21.02.2022;188.6;152.99232;0;118.636498274561
1095;21.03.2022;172.20000000000002;130.9581;0;99.73732690045112
1095;21.04.2022;175.6;143.93054;0;93.07047343430293
1095;21.05.2022;164.25;132.9620175;0;87.11891769646357
1095;21.06.2022;196;158.9952;0;80.53463720836444
1095;21.07.2022;201.12;166.547472;0;74.36656358112968
1095;21.08.2022;195.6;161.97636;0;68.63269562639705
1095;21.09.2022;213;179.805015;0;61.56615210425959
1095;21.10.2022;205.8;166.94495999999998;0;54.6018446421299
1095;21.11.2022;211;172.94615;0;45.50097913039618
1095;21.12.2022;194.4;159.33996;0;39.581161176062
1095;21.01.2023;185;137.00323;0;34.248352996394
1095;21.02.2023;189.6;151.2721704;0;29.89925078986406
1095;21.03.2023;171.6;131.8213182;0;25.722117781289256
1095;21.04.2023;162.3;124.972014375;0;29.94160691091831
1095;21.05.2023;158.9;122.353993125;0;29.97264837725412
1095;21.06.2023;162.4;118.0984168;0;31.188939681221697
1095;21.07.2023;106.8;84.83124;0;31.286581442794617
1095;21.08.2023;102.71;61.29106269;0;29.74493064680899
1095;21.09.2023;101.6;70.2655694;0;28.17145859908908
1095;21.10.2023;89.8;67.02948135;0;29.332184829561896
1095;21.11.2023;79.5;58.958332875;0;27.244676193833527
1095;21.12.2023;76;45.82097;0;25.882550054134768
1095;21.01.2024;74.8;54.9481361;0;24.6234760645844
1095;21.02.2024;70.8;55.039919999999995;0;23.97476385276018
1095;21.03.2024;69.2;53.79608;0;23.30003846301559
1095;21.04.2024;62;40.675596;0;23.84622103846472
1095;21.05.2024;62;29.988035999999997;0;23.27261106267131
1095;21.06.2024;59.25;25.8617214375;0;24.126488224413997
1095;21.07.2024;60.19;29.07189038;0;24.84564850418537
1095;21.08.2024;61.31;20.189168415;0;25.318489960951
1095;21.09.2024;60.38;27.41873914;0;22.97081546292292
1095;21.10.2024;59.06;32.1392708;0;21.83419491751965
1095;21.11.2024;59.63;24.916544575;0;21.68334944483251
1095;21.12.2024;57.6;24.993072;0;22.44256994780732
1095;21.01.2025;57;26.924235;0;22.53947615818966
1095;21.02.2025;52.8;22.017996;0;22.32244788446269
1095;21.03.2025;50.4;22.124466;0;21.77074692980117
1095;21.04.2025;52.8;19.898736;0;20.99602043393475
1095;21.05.2025;51;19.22037;0;21.304590019009076
1095;21.06.2025;50.4;18.461898;0;21.16607804323106
1095;21.07.2025;50.4;15.289092;0;21.72870333187601
1095;21.08.2025;53.4;15.4546275;0;20.802987944285427
1095;21.09.2025;53.6;16.033368;0;20.05704980053694
1095;21.10.2025;54.6;23.576007;0;19.482919407835368
1095;21.11.2025;55.800000000000004;19.614815999999998;0;19.834941789219062
1095;21.12.2025;56.4;30.119856;0;23.08661595856384
1095;21.01.2026;63.800000000000004;17.521075;0;23.9351939918433
1095;21.02.2026;63.2;17.3563;0;21.773793257347027
1095;21.03.2026;63.6;35.792172;0;21.305520724390668
1095;21.04.2026;62.919000000000004;35.568425295000004;0;21.17039908675773
1095;21.05.2026;64.68;36.072036;0;22.32212092364889
1095;21.06.2026;64.61500000000001;30.02982125;0;23.08113381003873
1096;21.11.2021;145.20000000000002;8.895315;0;107.491904370825
1096;21.12.2021;110;6.8783;0;38.685545562109
1096;21.01.2022;93.2;5.827795999999999;0;40.441383431298945
1096;21.02.2022;84;16.96422;0;35.062857217936894
1096;21.03.2022;79.75;16.10591125;0;34.06741476807999
1096;21.04.2022;71.63;3.0263675;0;35.507690153762674
1096;21.05.2022;63.3;7.48839;0;35.29835658960525
1096;21.06.2022;59.370000000000005;7.023471;0;37.29520584832056
1096;21.07.2022;53.73;2.15204769;0;36.51425179343069
1096;21.08.2022;50.45;2.046252;0;36.51278058435789
1096;21.09.2022;63.6;1.1930724;0;40.57346939085581
1096;21.10.2022;59.2;5.2450164;0;41.37329746080682
1096;21.11.2022;62.7;3.8782458;0;42.448894166387774
1096;21.12.2022;57;3.5256779999999996;0;40.45037885146455
1096;21.01.2023;64.2;1.4701479;0;53.55882309472547
1096;21.02.2023;61.2;1.2825072;0;37.567648782398265
1096;21.03.2023;60;2.23587;0;36.52215652531626
1096;21.04.2023;54.3;4.210728795;0;39.40674759939563
1096;21.05.2023;54;4.188834;0;40.40565808871324
1096;21.06.2023;61.29;1.5045009525;0;40.55687313475826
1096;21.07.2023;61.8;4.3970082;0;40.424044929494656
1096;21.08.2023;64.6;2.3090301;0;40.52493211851323
1096;21.09.2023;58.2;2.35321515;0;40.51143750667197
1096;21.10.2023;59.2;2.81385;0;40.49120970792339
1096;21.11.2023;61.4;2.61749735;0;39.50572490869079
1096;21.12.2023;60.6;6.26517645;0;38.33540210826997
1096;21.01.2024;58;6.02823;0;37.34524147377286
1096;21.02.2024;60;4.628909999999999;0;36.420885101521826
1096;21.03.2024;58.8;4.0742519999999995;0;36.442686643988594
1096;21.04.2024;58.2;4.2244761;0;35.43442503812966
1096;21.05.2024;58.8;3.1600296;0;35.48657354159165
1096;21.06.2024;58.5;4.6960875;0;35.413190698859
1096;21.07.2024;56.1;4.5034275;0;34.414143316226976
1096;21.09.2024;0;0;136.54;439.060644619613
1096;21.10.2024;0;0;137.1;439.039296223917
1096;21.11.2024;0;0;110.19;439.97829664484107
1096;21.12.2024;0;0;106.04;432.322458615712
1096;21.01.2025;0;0;93.42;432.688016539283
1096;21.02.2025;0;0;95.77;437.475719530087
1096;21.03.2025;0;0;87.16;436.89860281291607
1096;21.04.2025;0;0;81.66;437.6018927440181
1096;21.05.2025;0;0;134.11;436.81421017629305
1096;21.06.2025;0;0;139.65;448.8472367834241
1096;21.07.2025;0;0;128.94;422.7539996201311
1096;21.08.2025;0;0;110.95;423.04930855429006
1096;21.09.2025;0;0;140.64000000000001;417.489036597219
1096;21.10.2025;0;0;133.37;414.5913210351471
1096;21.11.2025;0;0;128.8;414.6721828796
1096;21.12.2025;0;0;139.87;411.44112032802303
1096;21.01.2026;0;0;171;416.865593418598
1096;21.02.2026;0;0;130.73;411.60724014590005
1096;21.03.2026;0;0;132.31;408.54840493030304
1096;21.04.2026;0;0;126.03;413.709620229356
1096;21.05.2026;0;0;102.76;400.94329439100704
1096;21.06.2026;0;0;87.93;393.064009493746
1098;21.03.2022;154.8;124.004088;0;102.781873007559
1098;21.04.2022;176.55;146.201055;0;83.75433441802572
1098;21.05.2022;184.12;148.4246556;0;83.72570985239369
1098;21.06.2022;181.04;148.389436;0;84.43999244315921
1098;21.07.2022;178.13;144.499056;0;75.29535750306103
1098;21.08.2022;181.8;147.47616;0;75.1084457130865
1098;21.09.2022;156.6;128.35719;0;76.30016335743954
1098;21.10.2022;141.4;117.09334;0;47.288316028261896
1098;21.11.2022;136.4;111.80026;0;44.733794534210226
1098;21.12.2022;121.3;99.423545;0;35.40234961241352
1098;21.01.2023;117.2;96.55815;0;28.19324359306875
1098;21.02.2023;129.3;107.07333;0;5.92511843468511
1098;21.03.2023;114.35;95.6594925;0;6.19341575284421
1098;21.04.2023;102.6;84.96306;0;6.52514887560203
1098;21.05.2023;101.8;84.30058;0;6.54234961797385
1098;21.06.2023;98.2;82.14921;0;6.596809482153289
1098;21.07.2023;99;82.81845;0;6.579188335382679
1098;21.08.2023;100;81.12;0;6.66182783614261
1098;21.09.2023;99.2;80.89016;0;6.665059353645069
1098;21.10.2023;95;77.06400000000001;0;6.80535248221683
1098;21.11.2023;87.9;65.5258461;0;7.355082328118479
1098;21.12.2023;58.8;48.592908;0;7.89125961841906
1098;21.01.2024;38.3;32.31495475;0;13.617038625439768
1098;21.02.2024;60;41.574000000000005;0;13.84981520629416
1098;21.03.2024;25.6;12.6590464;0;10.47586851990024
1098;21.04.2024;25.8;15.9932136;0;9.916674674169691
1098;21.05.2024;24.75;15.241941;0;15.94617498202776
1098;21.06.2024;23.25;13.1472705;0;21.65289757640954
1098;21.07.2024;23.06;13.445133;0;22.433655404810978
1098;21.08.2024;23.06;13.06905899;0;21.9499869640266
1098;21.09.2024;22.8;12.3379464;0;20.134545005877214
1098;21.10.2024;24;12.63444;0;19.538564132505982
1098;21.11.2024;23.4;10.697193;0;19.02455679032184
1098;21.12.2024;24.6;11.495211;0;19.208755541023532
1098;21.01.2025;23.4;10.815831;0;20.14383867546313
1098;21.02.2025;23.6;11.486592;0;20.41594568279578
1098;21.03.2025;24.6;11.807016;0;20.84496612273193
1098;21.04.2025;25.2;9.731358;0;21.705642143161977
1098;21.05.2025;23.4;9.273537;0;22.308593263784548
1098;21.06.2025;24;9.633;0;22.300845520126455
1098;21.07.2025;24.6;10.227204;0;22.48835088182138
1098;21.08.2025;25.71;7.2995832;0;21.343431990234357
1098;21.09.2025;0;0;52.02;415.40576260948006
1098;21.10.2025;0;0;76.47;411.906581743046
1098;21.11.2025;0;0;75.29;411.932549970326
1098;21.12.2025;0;0;180;266.229699036497
1098;21.01.2026;0;0;180;266.229699036497
1098;21.02.2026;0;0;189.19;265.796796324237
1098;21.03.2026;0;0;189;265.805942576601
1098;21.04.2026;0;0;133.78;409.23438260546607
1098;21.05.2026;0;0;129.26;396.2648690092711
1098;21.06.2026;0;0;45.53;391.26343368774906
1110;21.07.2022;140.20000000000002;118.3623779;0;162.569502917045
1110;21.08.2022;125.5;103.92655;0;139.872879313602
1110;21.09.2022;117.3;97.13613;0;111.435663902793
1110;21.10.2022;128.4;106.32804;0;101.162494653638
1110;21.11.2022;111.9;92.66439;0;91.47622474749916
1110;21.12.2022;94.68;78.40450799999999;0;82.58434987239906
1110;21.01.2023;65.76;54.455856;0;74.15624114141961
1110;21.02.2023;98.76;82.617678;0;61.96795310828018
1110;21.03.2023;89.52;71.86218;0;52.78561710131753
1110;21.04.2023;54.120000000000005;45.70396116;0;43.54344412279939
1110;21.05.2023;25.77;21.769117305;0;38.48354762787097
1110;21.06.2023;29.04;24.293412;0;33.46253770896866
1110;21.07.2023;26.85;22.1891085;0;29.82363209527447
1110;21.08.2023;18.45;15.278445;0;25.837790773205448
1110;21.09.2023;5.42;4.534101;0;22.65941123738038
1110;21.10.2023;8.25;6.9015375;0;22.29190824075938
1110;21.11.2023;8.85;7.328684999999999;0;23.7915522797173
1110;21.12.2023;8.620000000000001;7.065383;0;25.3010225307137
1110;21.01.2024;11.35;9.576363875;0;26.409945831483192
1110;21.02.2024;11.13;9.37663545;0;27.93199048612024
1110;21.03.2024;11.1;9.00432;0;29.623249152406046
1110;21.04.2024;9.6;8.038992;0;31.289139719523007
1110;21.05.2024;9.41;7.7447123;0;33.27815774767409
1110;21.06.2024;9.19;7.5325835;0;35.76712541137975
1110;21.07.2024;9.39;7.6965135;0;36.749480817918005
1110;21.08.2024;22.05;18.259605;0;37.4043007577489
1110;21.09.2024;28.98;23.753456999999997;0;38.09922850811196
1110;21.10.2024;69.42;57.16407255;0;35.303496999856605
1110;21.11.2024;74.16;59.845265999999995;0;32.54345832975163
1110;21.12.2024;72.3;46.64488725;0;32.342280375644854
1110;21.01.2025;71.95;41.555262125000006;0;30.63589432833289
1110;21.02.2025;55.8;27.7955145;0;30.71722524833411
1110;21.03.2025;52.63;23.9261243;0;31.07143053267116
1110;21.04.2025;62.55;29.043685125;0;33.675003605239425
1110;21.05.2025;63.05;27.75744725;0;33.98293913328603
1110;21.06.2025;63.05;27.75744725;0;33.98293913328603
1111;21.08.2022;175.9;141.203725;0;121.76114820924
1111;21.09.2022;190.6;157.83586;0;101.808303935737
1111;21.10.2022;189;156.51090000000002;0;93.96822989867022
1111;21.11.2022;165.6;137.13335999999998;0;87.95842715941393
1111;21.12.2022;150.20000000000002;125.64981;0;82.93537639576866
1111;21.01.2023;146;123.258967;0;74.94792392654344
1111;21.02.2023;157.8;132.00759;0;67.00933979308155
1111;21.03.2023;163.8;135.64278000000002;0;61.065040721164706
